Id,Date,Auteur,Titre,Langue,MotCle,Pays,Vehicule,Marque,Moteur,Stockage,Production,Domaine
227028535,2018-01-29,Ramesh P. Sivasankaran and Nils Rockstroh and Dirk Hollmann and Carsten R. Kreyenschulte and Giovanni Agostini and Henrik Lund and Amitava Acharjya and Jabor Rabeah and Ursula Bentrup and Henrik Junge and Arne Thomas and Angelika Brückner,"Relations between Structure, Activity and Stability in C3N4 Based Photocatalysts Used for Solar Hydrogen Production",,540 Chemie und zugeordnete Wissenschaften/ AgIn5S8/ C3N4/ photocatalytic hydrogen production/ TEM/ XPS/ in situ-EPR/,,,,,,,Transport Marchandises/Energies Fossiles/Chimie/
229113336,1974-04-26,R. L. Reisbig and Jack L. Boone and Gordon E. Weiss and Thomas Van Doren,A Solar-Hydrogen Energy Conversion Scheme for Agricultural Use,English,Chemical Engineering/ Chemistry/ Electrical and Computer Engineering/ Mechanical Engineering/,,Tracteur/,,Combustion interne/,,Electrolyse/,Agriculture/Energies Renouvelables/Energies Fossiles/Chimie/
160745326,2018-08-01,Junyoung Kim,Protonics of perovskite electrocatalysts  for energy conversion and storage systems,English,,,,,Pile à combustible/Hybride/,Liquide/,Electrolyse/,Energies Fossiles/Chimie/
82587741,2012-03-31,Floortje Alkemade and Roald A.A. Suurs,Patterns of expectations for emerging sustainable technologies ,,,Pays-Bas/,,,,,,Energies Renouvelables/Energies Fossiles/Performance/
226947683,2019-05-29,Jos G. M. Winkelman and Daniel J. Nowakowski and Frederik Ronsse and Robbie Venderbosch and Heidi Nygård and Maria Sedin and Marino Bonaiuto and Wolter Prins and Tony Bridgwater and Hero J. Heeres and Stefan Estelmann,Advanced Biomass Catalytic Conversion to Middle Distillates in Molten Salts - H2020 Project Presentation ABC-Salt,,Energiesystemintegration/,,,,,Gaz/Liquide/,Pyrolyse du méthane/,Energies Renouvelables/Energies Fossiles/Chimie/
297779364,2017-04-01,Anggun Angkasa Bela Persada and Ika Kusuma N and M. Khairul Abrar,PENGGUNAAN GENERATOR HHO PADA SEPEDA MOTOR DENGAN MENGGUNAKAN SISTEM BI-FUEL DENGAN VARIASI LARUTAN ELEKTROLIT,Indonesian, HHO/ HHO generator/ electrolysi/,,Moto/,,Combustion interne/Pile à combustible/,,Electrolyse/,Energies Fossiles/
33113376,1984-07-01,Yuk L. Yung and Mark Allen and Joseph P. Pinto,Photochemistry of the atmosphere of Titan: comparison between model and observations,,,,,,,,,Astronautique/Transport Personnes/Energies Fossiles/Chimie/
4882003,2009-08-10,A. E. Glassgold and R. Meijerink and J. R. Najita,Formation of Water in the Warm Atmospheres of Protoplanetary Disks,,,Etats-Unis/,,,,,,Astronautique/Chimie/
198036398,2018-01-01,Ferry Nugroho,Nanoplasmonic Alloy Hydrogen Sensors,,Materials Engineering/ Physical Sciences/ Materials Chemistry/ Nano Technology/ indirect nanoplasmonic sensing/ plasmonic sensors/ hydrogen sensors/ polymers/ fiber optics/ nanofabrication/ localized surface plasmon resonance/ alloy nanoparticles/ carbon capture and storage/ sensors/ palladium/,,,,,Solide/,Electrolyse/,Transport Marchandises/Politique/Energies Fossiles/Performance/
80698649,2017-03-28,Ermioni Polydorou and Elias Sakelis and Anastasia Soultati and Andreas Kaltzoglou and Theodoros A. Papadopoulos and Joe Briscoe and Dimitris Tsikritzis and Mihalis Fakis and Leonidas C. Palilis and Stella Kennou and Panagiotis Argitis and Polycarpos Falaras and Dimitris Davazoglou and Maria Vasilopoulou,Avoiding ambient air and light induced degradation in high-efficiency polymer solar cells by the use of hydrogen-doped zinc oxide as electron extraction material,,Zinc oxide/ Hydrogen doping/ Polymer solar cells/ Photostability/,,,,,,Electrolyse/,Performance/
12209912,2006-01-31,Francine Susan Bovard,Environmentally Induced Cracking of an Al-Zn-Mg-Cu Alloy,,,,,,,,,
70658816,2012-11-29,Ana Paula Batista and J. Ortigueira and Luisa Gouveia and Paula Alexandra Marques and Luís Manuel Alves and Patrícia Moura,Biohydrogen fermantative production : energetic valorization of microalgae biomass,,Scenedesmus obliquus/ Dark fermentation/ Enterobacter aerogenes/ Clostridium butyricum/,,,,Combustion interne/,,Thermochimie/Culture d'algues/,Agriculture/Transport Marchandises/Energies Renouvelables/Energies Fossiles/Performance/
301106028,2009-01-01,Mohd Faiz Mohd Faiz bin Sofian,Study on Hydrogen-On-Demand (HOD) System,English,TJ Mechanical engineering / machinery/,Malaysie/Etats-Unis/,Voiture/,,Combustion interne/,,Electrolyse/,Automobile/Energies Fossiles/
4422023,2010-01-01,Sean T. (Sean Thomas) Roberts,Hydrogen bond rearrangements and the motion of charge defects in water viewed using multidimensional ultrafast infrared spectroscopy,,Chemistry/,Etats-Unis/,,,,Solide/,,Chimie/
16520148,2013-01-01,Krupa Ramasesha,Dynamics of water and aqueous protons studied using ultrafast multi-dimensional infrared spectroscopy,,Chemistry/,,,,,Solide/,,Chimie/
303737602,2010-01-01,Ana Banković and Saša Dujko and Ronald D. White and Stephen J. Buckman and Gordana N. Malović and Joan P. Marler and Zoran Lj. Petrović,Transport coefficients for positron swarms in molecular gases,English,,,,,,,,
224978096,2019-01-01,Elspeth Petersen,Fueling the mission to Mars and Earth’s transition to renewable energy: Increasing catalyst performance for carbon dioxide methanation,English,CO2 Reduction/ Exothermic Reaction/ Ruthenium/ Silicon Carbide/ Chemical Engineering/,,,,Combustion interne/,,,Astronautique/Aéronautique/Energies Renouvelables/Energies Fossiles/Performance/Chimie/
212721817,2019-01-01,Wenchao Zhang,Phosphorus-based anode materials for potassium ion batteries,English,phosphorus-based anodes/ metal ion batteries/ synergistic K-storage mechanism/ solid electrolyte interphase/ salt chemistry/ electrolyte engineering/,,,,Combustion interne/Pile à combustible/,,Electrolyse/,Energies Renouvelables/Energies Fossiles/Performance/
20528955,2014-02-14,Sofía De León Almaraz,Multi-objective optimisation of a hydrogen supply chain,,Génie des procédés et environnement/ ddc:620/ ddc:530/,France/,,,Pile à combustible/,,,Astronautique/Transport Marchandises/
27058595,2013-07-01,Robitaille P.-M.,The Liquid Metallic Hydrogen Model of the Sun and the Solar Atmosphere IV. On the Nature of the Chromosphere,,chromosphere/ weak emission/ solar atmosphere/ photosphere/ hydrogen emission lines/ Physics/ QC1-999/,,,,,Gaz/Solide/,,Astronautique/Chimie/
42701710,January 27,Nahid Mohajeri and Luke B. Roberson and Martha Williams and Janine E. Captain and Ali Raissi,Color Changing Hydrogen Sensors,,Chemistry and Materials (General)/ Composite Materials/,,Fusée/,,Combustion interne/,Gaz/Liquide/,Electrolyse/,Astronautique/Energies Fossiles/Chimie/
80639705,"JAN 1, 197",C. T. Norgren and D. Anderson and J. Grobman,"Turbojet emissions, hydrogen versus JP",English,THERMODYNAMICS / COMBUSTION/,,Avion/,,Réaction/,,,Aéronautique/
144870804,2017-12-12,Kochadze T. and Sharabidze I. and Markelia B.,Prospects and challenges of using hydrogen as an alternative fuel in the internal combustion engines of vechicles,English,hydrogen sulphide/ hydrogen/ alternative fuel/,,,,Combustion interne/,,,Aéronautique/Chimie/
229282637,2009-01-01,Mathew Thomas,Hydrogen applications for Lambert - St. Louis International Airport,English,Fuel cell vehicles\u3cbr /\u3eFuel cells\u3cbr /\u3eHydrogen as fuel\u3cbr /\u3eTransportation -- Technological innovations/ Mechanical Engineering/,,,,Combustion interne/Pile à combustible/,,,Automobile/
10561839,July 2011,Kumud Ajmani and Daryl A. Edwards,A CFD Analysis of Hydrogen Leakage During On-Pad Purge in the ORION/ARES I Shared Volume,,Fluid Mechanics / Thermodynamics/,,,,,,,Energies Fossiles/Performance/
2233893,2011-11-09,Michele Fumagalli and John M. O'Meara and J. Xavier Prochaska,Detection of Pristine Gas Two Billion Years after the Big Bang,English,Astrophysics/Cosmology and Nongalactic Astrophysics/,,,,,,,Energies Fossiles/
42755445,March 2003,Bruce J. Frankenfield,Hydrogen Fuel Capability Added to Combustor Flametube Rig,,Propellants / Fuels/,,Camion/Avion/,,,Gaz/Liquide/,,Astronautique/Aéronautique/Transport Marchandises/Transport Personnes/Energies Fossiles/Performance/
45447980,2016-04-04,Antonio García-Olivares,Substitutability of Electricity and Renewable Materials for Fossil Fuels in a Post-Carbon Economy,,Post-carbon economy/ 100% renewable mix/ Substitutability/ Electriﬁcation/ Sustainability/ Sustainable industry/ Steady-state economy/,,,,Combustion interne/,,,Agriculture/Aéronautique/Energies Renouvelables/Energies Fossiles/
42730850,[2014],Kristina Rojdev and Matthew Hill and William Atwell and Daniel Liang,"Metal Hydrides, MOFs, and Carbon Composites as Space Radiation Shielding Mitigators",,Metals and Metallic Materials/ Space Radiation/,,,,Pile à combustible/,Solide/,Electrolyse/,Astronautique/
18460949,2013-09-02,Indro Biswas and Pawel Gazdzicki and Mathias Schulze,Surface Analytical Methods for the Development of Electrochemical Components of Polymer Electrolyte Fuel Cells,English,Elektrochemische Energietechnik/,,Voiture/,,Pile à combustible/,,Electrolyse/,Automobile/Performance/Chimie/
198045150,2011-01-01,Istvan Pusztai,Turbulent and neoclassical transport in tokamak  plasmas,,Fusion/ Plasma and Space Physics/ thermonuclear fusion/ tokamaks/ microinstabilities/ transport analysis/ isotope effect/ impurity transport/ neoclassical transport/ transport barriers/ turbulent transport/,,,,,,,
374988566,2002-08-01,Sushanta Dattagupta,Coherence vs. decoherence in (some) problems of condensed matter physics,,QC Physics/,,,,,,,Chimie/
25753363,2010-01-01,A. Grant and K. F. Stanley and S. J. Henshaw and D. E. Shallcross and S. O'Doherty,High-frequency urban measurements of hydrogen and carbon monoxide in the UK,,Environmental sciences/ GE1-350/ Geography. Anthropology. Recreation/ DOAJ:Environmental Sciences/ DOAJ:Earth and Environmental Sciences/ Geophysics. Cosmic physics/ QC801-809/,Royaume-Uni/,,,Combustion interne/,,,Politique/
4427323,2011-01-01,Patricio D. (Patricio Dario) Ramírez Muñoz,Dynamic simulation of nuclear hydrogen production systems,,Chemical Engineering/,,,,Combustion interne/,,Electrolyse/,Energies Fossiles/Performance/Chimie/
334755761,2020-12-01,Y. Jafri and E. Wetterlund and S. Mesfun and H. Rådberg and J. Mossberg and C. Hulteberg and E. Furusjö,Combining expansion in pulp capacity with production of sustainable biofuels – Techno-economic and greenhouse gas emissions assessment of drop-in fuels from black liquor part-streams,English,,,,,Combustion interne/,,Pyrolyse du méthane/Electrolyse/,Energies Renouvelables/Energies Fossiles/Performance/
1887793,2011-07-28,E. Tang,Computational studies of phosphate clusters and bioglasses,,,,,,,,,
288377623,2014-01-01,Amy R. Campbell (7119491),An examination of the factors influencing the decision to adopt alternative fuel vehicles,English,Engineering not elsewhere classified/ Early adopters/ Electric vehicles/ Hydrogen vehicles/ Alternative fuel vehicles/ Diffusion of innovations theory/ Innovation-decision process/,Royaume-Uni/,,,Combustion interne/Pile à combustible/,,,Automobile/Energies Fossiles/
42755207,June 2005,Gerald V. Brown and mark W. Siebert,Switched-Reluctance Cryogenic Motor Tested and Upgraded,,Aircraft Propulsion / Power/,,Avion/,,Combustion interne/Pile à combustible/,Liquide/,,Astronautique/Aéronautique/Politique/
224403140,2009-10-01,Elliot Martin and Susan A Shaheen and Timothy E Lipman and Jeffrey R Lidicker,Behavioral response to hydrogen fuel cell vehicles and refueling: Results of California drive clinics,,Hydrogen/ fuel cell vehicle/ drive clinic/ behavioral response/ safety perception/,,,Mercedes/,Pile à combustible/,,,Automobile/Performance/
158315526,2016-08-01,Renae Rose Geier,Metabolic and molecular responses to interspecies hydrogen transfer between Ruminococcus albus and Wolinella succinogenes,,interspecies hydrogen transfer/ Ruminococcus albus/ Wolinella succinogenes/ electron bifurcation/ hydrogenases/ co-culture/,,,,Combustion interne/Pile à combustible/,,Electrolyse/,Agriculture/
156950285,2017-10-16,Álvaro Sáinz-García,Dynamique de stockage souterrain de gaz. Aperçu à partir de modèles numériques de dioxyde de carbone et d'hydrogène,,Sciences de la terre/,Espagne/,,,Combustion interne/,,,Transport Personnes/Energies Renouvelables/Energies Fossiles/Performance/Chimie/
159568314,2011-08-01,Hyun Tae Sohn,The effect of support morphology on the performance of Co/CeO2 catalysts for ethanol steam reforming,,steam reforming/ ethanol steam reforming/ catalysts/ support morphology/ Co/CeO2/ morphology/ cobalt/,,,,,Liquide/,SMR/,Aéronautique/Transport Marchandises/Energies Fossiles/Performance/Chimie/
42884974,"Jan 15, 19",P. I. Moynihan and W. A. Menard and J. H. Rupe,New potentials for conventional aircraft when powered by hydrogen-enriched gasoline,English,AIRCRAFT DESIGN/ TESTING AND PERFORMANCE/,,Avion/,,Combustion interne/,,,Aéronautique/
81608161,2017-01-01,Christoph Häggi,Using Lipid Biomarkers and their Isotopic Composition to reconstruct the Late Pleistocene Paleoclimate of the Amazon Basin,English,Amazon/ rainforest/ late Pleistocene/ paleoclimate/ vegetation/ glacial/ Heinrich Stadial/ biodiversity/ plant wax/ I 13C/ I D/ riverine sediment transport/ organic matter transport/ alkenones/ palmitic acid/ salinity/ Xingu/ Madeira/ Negro/ Solimoes/,,,,,,,
147556413,2017-01-01,Ganesh Sivaraman,Electronic transport properties of DNA sensing nanopores : insight from quantum mechanical simulations,, 530/ 540/ 570/ 600/,,,,Combustion interne/Hybride/,Solide/,,Chimie/
33893483,1982-01-01,M. Messenger,Biomass and Hydrogen: An Answer to the European Liquid Fuels Crisis in the 21st Century?,,,,,,,,,Agriculture/Energies Renouvelables/Energies Fossiles/Performance/
25283933,2000-04-25,A Cumming and L Bildsten,Rotational Evolution During Type I X-Ray Bursts,,Astrophysics / Astronomy/,,,,,,,Astronautique/
302861583,2012-01-01,Edgar Manuel Moreira Peredo,Produção de hidrogénio por fotoeletrólise da água – aproveitamento do subproduto oxigénio,Portuguese,Hidrogénio/ Oxigénio/ Fotoeletrólise da água/ Energia solar/ Hydrogen/ Oxygen/ Water photoelectrolysis/ Solar energy/,,,,Combustion interne/Pile à combustible/,Gaz/,Electrolyse/,Energies Renouvelables/Performance/
288435622,2020-04-02,Shiqian Chen and Hao Yuan and Sergey I. Morozov and Lei Ge and Li Li and Lai Xu and III  William A. Goddard,"Design of a Graphene Nitrene Two-Dimensional Catalyst Heterostructure Providing a Well-Defined Site Accommodating 1 to 3 Metals, with Application to CO₂ Reduction Electrocatalysis for the 2 Metal Case",English,,,,,,,,Energies Fossiles/Chimie/
42878815,"Dec 15, 19",E. E. Ecklund,Hydrogen-enrichment-concept preliminary evaluation,English,PROPELLANTS / FUELS/,,Voiture/,,,,,Transport Personnes/Automobile/Energies Fossiles/
185409778,2013-01-01,Karthik Shekhar,An investigation into the minimum dimensionality required for accurate simulation of proton exchange membrane fuel cells by the comparison between 1- and 3-dimension models.,,Chemical Engineering/,,,,Pile à combustible/,,,Transport Marchandises/Chimie/
1780294,2012-01,PG Aleiferis and MF Rosati,Flame Chemiluminescence and OH LIF Measurements in a Hydrogen-Fuelled Direct-Injection Spark-Ignition Engine,,,,,,Combustion interne/,,,Aéronautique/Energies Fossiles/Performance/Chimie/
10557622,[2010],T. J. Moss and K. H. Weis and J. W. Quinn and Janine E. Captain,Field Scale Testing of RESOLVE at 2010 ISRU Analog Test,,Lunar / Planetary Science / Exploration/,,Fusée/,,Pile à combustible/,,,Astronautique/Aéronautique/
211383070,2018-07-03,Gargi Kulkarni and Thomas D. Mand and William W. Metcalf,Energy Conservation via Hydrogen Cycling in the Methanogenic Archaeon Methanosarcina barkeri,,,,,,,,,
13313649,2009-01-01,Patricia Acero Salazar and Jordi Cama Robert and Carles Ayora and María Pilar Asta Andrés,Chalcopyrite dissolution rate law from pH 1 to 3,,Acid Mine Drainage/ Kinetics/ Flow-through/ Sulfides/,,,,Combustion interne/,,,Politique/Energies Fossiles/
237330770,2019-09-15,Charles Lhuillier and Pierre Brequigny and Francesco Contino and Christine Mounaïm-Rousselle,Performance and Emissions of an Ammonia-Fueled SI Engine with Hydrogen Enrichment,English,[SPI/FLUID]Engineering Sciences [physics]/Reactive fluid environment/,,,,Combustion interne/,Gaz/,,Transport Marchandises/Energies Fossiles/
2093410,2009-12-18,L. K. Dewangan and B. G. Anandarao,Spitzer IRAC imaging photometric study of the massive star forming  region AFGL 437,English,Astrophysics/Astrophysics of Galaxies/,,,,Combustion interne/,,,
296371057,2009-11-24,Є. О. Тихонов and Г. С. Логінов,СУЧАСНІ СТАН ТА НАПРЯМИ РОЗРОБОК ЕКОЛОГІЧНО БЕЗПЕЧНИХ ДВИГУНІВ,Ukrainian, environmentally friendly engines/ drives for mobile transportation/ work on biofuels/ экологически безопасные двигатели/ приводы для мобильного транспорта/ работа на биологическом топливе/ екологічно безпечні двигуни/ приводи для мобільного транспорту/ робота на біологічному паливі/,,,,Hybride/,Gaz/,,Chimie/
